accx, accy, accz, magx, magy, magz, roll, pitch, yaw
0.594323, -0.004087, 0.776835, -0.370580, 0.048580, -0.710920, -0.005261, -0.653061, -1.505898
0.589565, -0.013908, 0.781959, -0.367640, 0.047460, -0.714420, -0.017784, -0.645954, -1.507863
0.604632, -0.001891, 0.772443, -0.367640, 0.047460, -0.714420, -0.002448, -0.664134, -1.507863
0.615734, -0.016775, 0.759572, -0.365960, 0.041020, -0.707700, -0.022081, -0.681072, -1.524623
0.614331, -0.008296, 0.766587, -0.365820, 0.041860, -0.707700, -0.010822, -0.675556, -1.522314
0.615063, -0.000366, 0.765428, -0.368900, 0.032900, -0.707700, -0.000478, -0.676904, -1.547297
0.620980, 0.003416, 0.755424, -0.367080, 0.033460, -0.706860, 0.004522, -0.688024, -1.545346
0.626836, 0.000305, 0.744322, -0.367080, 0.033460, -0.706860, 0.000410, -0.699923, -1.545346
0.643794, -0.008174, 0.730780, -0.364560, 0.029260, -0.700280, -0.011185, -0.722169, -1.556157
0.639829, -0.002379, 0.741150, -0.366800, 0.025620, -0.695800, -0.003210, -0.712158, -1.566512
0.645502, 0.001586, 0.739869, -0.368760, 0.027160, -0.697620, 0.002144, -0.717385, -1.562727
0.650687, 0.006771, 0.732610, -0.367780, 0.018200, -0.702240, 0.009242, -0.726223, -1.586800
0.657458, -0.002318, 0.728157, -0.367780, 0.018200, -0.702240, -0.003183, -0.734416, -1.586800
0.661301, 0.002013, 0.717848, -0.368060, 0.016660, -0.693560, 0.002804, -0.744418, -1.591013
0.671915, 0.009516, 0.707417, -0.360780, 0.015540, -0.689920, 0.013451, -0.759620, -1.593199
0.678503, 0.001952, 0.701439, -0.365120, 0.005040, -0.692860, 0.002783, -0.768777, -1.622443
0.683383, 0.002440, 0.696803, -0.366940, 0.002100, -0.689640, 0.003502, -0.775672, -1.630523
0.684237, -0.001891, 0.695278, -0.366940, 0.002100, -0.689640, -0.002720, -0.777393, -1.630523
0.689117, -0.000427, 0.693631, -0.363580, -0.001260, -0.695380, -0.000616, -0.782134, -1.639712
0.688324, -0.000061, 0.701195, -0.365400, -0.003780, -0.684460, -0.000087, -0.776136, -1.646591
0.688446, 0.000732, 0.699792, -0.364140, -0.005320, -0.686000, 0.001046, -0.777225, -1.650855
0.692838, 0.008052, 0.689605, -0.364560, -0.007140, -0.687820, 0.011676, -0.787703, -1.655829
0.699182, 0.006466, 0.681797, -0.364560, -0.007140, -0.687820, 0.009483, -0.797964, -1.655829
0.706929, 0.006039, 0.674294, -0.364000, -0.008540, -0.685720, 0.008956, -0.809001, -1.659703
0.719739, -0.001891, 0.655140, -0.361200, -0.003780, -0.692160, -0.002886, -0.832347, -1.646711
0.715713, 0.012566, 0.663375, -0.365680, -0.016940, -0.678440, 0.018940, -0.823242, -1.682538
0.711016, 0.008967, 0.668072, -0.362180, -0.010360, -0.676900, 0.013421, -0.816483, -1.664843
0.711687, 0.006161, 0.672891, -0.362180, -0.010360, -0.676900, 0.009156, -0.813390, -1.664843
0.716994, 0.005673, 0.667950, -0.364000, -0.017080, -0.682080, 0.008493, -0.820778, -1.683135
0.720532, 0.002196, 0.661423, -0.364420, -0.024500, -0.679700, 0.003320, -0.828141, -1.703375
0.726998, 0.003050, 0.651663, -0.358960, -0.022680, -0.679420, 0.004680, -0.839982, -1.699345
0.731573, -0.002623, 0.646905, -0.358120, -0.030380, -0.677600, -0.004055, -0.846738, -1.720875
0.731085, 0.000732, 0.644221, -0.358120, -0.030380, -0.677600, 0.001136, -0.848474, -1.720875
0.732122, -0.000671, 0.643672, -0.359380, -0.030100, -0.675360, -0.001042, -0.849600, -1.719806
0.738527, -0.002928, 0.641354, -0.357700, -0.029960, -0.683900, -0.004565, -0.855698, -1.719808
0.737429, 0.006161, 0.641110, -0.363720, -0.035280, -0.682360, 0.009610, -0.855132, -1.732941
0.741943, 0.005856, 0.639951, -0.359100, -0.030380, -0.676340, 0.009150, -0.859050, -1.720646
0.730780, 0.009577, 0.649711, -0.359100, -0.030380, -0.676340, 0.014739, -0.844002, -1.720646
0.735904, 0.004392, 0.642513, -0.357980, -0.033740, -0.675780, 0.006836, -0.853036, -1.730220
0.735843, -0.002562, 0.645197, -0.363720, -0.036120, -0.673120, -0.003971, -0.850936, -1.735229
0.744627, 0.003721, 0.629032, -0.355600, -0.028700, -0.681940, 0.005915, -0.869343, -1.716780
0.753350, 0.007747, 0.614392, -0.360360, -0.037520, -0.668360, 0.012609, -0.886608, -1.739990
0.759450, -0.005124, 0.606584, -0.356580, -0.038640, -0.664580, -0.008447, -0.896822, -1.744188
0.757376, -0.003782, 0.615185, -0.356580, -0.038640, -0.664580, -0.006148, -0.888616, -1.744188
0.752984, -0.000061, 0.625494, -0.352240, -0.040880, -0.673820, -0.000098, -0.877622, -1.751786
0.751459, 0.001037, 0.622932, -0.357420, -0.042420, -0.674800, 0.001665, -0.878642, -1.754377
0.750910, 0.009455, 0.629093, -0.350980, -0.034860, -0.676480, 0.015028, -0.873387, -1.735243
0.754021, 0.010797, 0.619882, -0.352100, -0.038920, -0.673400, 0.017416, -0.882649, -1.746336
0.761158, 0.015677, 0.616039, -0.352100, -0.038920, -0.673400, 0.025443, -0.890225, -1.746336
0.758901, 0.007625, 0.608963, -0.350140, -0.045080, -0.669060, 0.012521, -0.894539, -1.764290
0.760853, -0.009089, 0.603595, -0.343280, -0.044660, -0.672000, -0.015057, -0.900091, -1.765617
0.748165, -0.004758, 0.625433, -0.348880, -0.048020, -0.672700, -0.007607, -0.874498, -1.773027
0.747250, 0.001342, 0.634461, -0.348740, -0.043540, -0.672280, 0.002115, -0.866846, -1.760453
0.746640, -0.001647, 0.633058, -0.348740, -0.043540, -0.672280, -0.002602, -0.867535, -1.760453
0.745481, -0.004636, 0.629520, -0.345100, -0.045640, -0.674800, -0.007364, -0.869521, -1.767735
0.748592, -0.007503, 0.627019, -0.347620, -0.049980, -0.674100, -0.011966, -0.873511, -1.779045
0.744627, -0.001098, 0.629520, -0.346080, -0.041720, -0.678160, -0.001744, -0.868968, -1.756217
0.743834, 0.014213, 0.634034, -0.343980, -0.045780, -0.677880, 0.022413, -0.864794, -1.768558
0.742980, -0.001647, 0.628971, -0.343980, -0.045780, -0.677880, -0.002619, -0.868306, -1.768558
0.740174, -0.006039, 0.633302, -0.345800, -0.045220, -0.678720, -0.009535, -0.863031, -1.766278
0.733037, -0.007381, 0.642269, -0.339640, -0.040040, -0.683060, -0.011492, -0.851268, -1.753594
0.727547, -0.008174, 0.650931, -0.343560, -0.050540, -0.679000, -0.012557, -0.840882, -1.782305
0.724253, -0.003111, 0.657641, -0.343420, -0.043540, -0.683620, -0.004731, -0.833559, -1.762357
0.714676, -0.004392, 0.664473, -0.343420, -0.043540, -0.683620, -0.006610, -0.821773, -1.762357
0.710345, -0.003233, 0.669963, -0.345240, -0.039620, -0.684880, -0.004826, -0.814640, -1.750507
0.706380, -0.001586, 0.673867, -0.346500, -0.036260, -0.687260, -0.002354, -0.808948, -1.740513
0.700707, -0.006710, 0.678320, -0.341320, -0.027160, -0.689920, -0.009892, -0.801606, -1.715652
0.694912, -0.003782, 0.683749, -0.344400, -0.029680, -0.686560, -0.005531, -0.793487, -1.722213
0.694180, 0.001525, 0.682102, -0.344400, -0.029680, -0.686560, 0.002236, -0.794173, -1.722213
0.687470, 0.004636, 0.687470, -0.348180, -0.021980, -0.682640, 0.006743, -0.785387, -1.699291
0.669353, 0.015555, 0.710894, -0.349300, -0.015120, -0.692860, 0.021877, -0.755191, -1.679506
0.667340, 0.006954, 0.713273, -0.352520, -0.014560, -0.687400, 0.009749, -0.752117, -1.677525
0.658922, 0.001647, 0.726388, -0.346360, -0.006440, -0.692580, 0.002267, -0.736734, -1.654837
0.648430, 0.004514, 0.733220, -0.346360, -0.006440, -0.692580, 0.006156, -0.724097, -1.654837
0.646173, 0.003172, 0.727791, -0.346640, -0.001960, -0.698880, 0.004358, -0.726060, -1.641900
0.637389, -0.006649, 0.739259, -0.352240, -0.003220, -0.694960, -0.008994, -0.711514, -1.645387
0.636779, -0.004941, 0.743468, -0.344400, 0.004620, -0.700280, -0.006646, -0.708244, -1.622832
0.620736, -0.000061, 0.754387, -0.346360, 0.007700, -0.701540, -0.000081, -0.688510, -1.614019
0.608231, 0.002257, 0.766709, -0.346360, 0.007700, -0.701540, 0.002944, -0.670641, -1.614019
0.605486, 0.000732, 0.769393, -0.345100, 0.016520, -0.702800, 0.000951, -0.666742, -1.588413
0.593286, 0.002989, 0.782996, -0.349300, 0.021840, -0.703780, 0.003817, -0.648416, -1.573802
0.588528, 0.009150, 0.780007, -0.350420, 0.022680, -0.706860, 0.011730, -0.646352, -1.571614
0.578768, 0.004514, 0.787144, -0.350000, 0.035700, -0.709240, 0.005735, -0.634003, -1.534598
0.573400, 0.013115, 0.784460, -0.350000, 0.035700, -0.709240, 0.016717, -0.631130, -1.534598
0.564982, 0.012078, 0.789950, -0.348740, 0.036960, -0.707840, 0.015288, -0.620808, -1.530659
0.554307, 0.007320, 0.802699, -0.349440, 0.040880, -0.710080, 0.009119, -0.604339, -1.519788
0.536434, 0.000915, 0.826245, -0.348180, 0.050540, -0.712740, 0.001107, -0.575843, -1.492098
0.528565, 0.004880, 0.828563, -0.349720, 0.048720, -0.717780, 0.005890, -0.567835, -1.497826
0.516426, -0.008479, 0.839726, -0.349720, 0.048720, -0.717780, -0.010097, -0.551348, -1.497826
0.513132, -0.000244, 0.836493, -0.346920, 0.054600, -0.719040, -0.000292, -0.550238, -1.480142
0.498553, 0.007930, 0.844301, -0.345380, 0.062720, -0.711620, 0.009392, -0.533380, -1.456607
0.481473, 0.034038, 0.852536, -0.342300, 0.062580, -0.716240, 0.039904, -0.513759, -1.455421
0.454877, 0.074664, 0.860954, -0.344260, 0.074900, -0.714560, 0.086506, -0.484516, -1.422017
0.483974, -0.088694, 0.866383, -0.344260, 0.074900, -0.714560, -0.102017, -0.507217, -1.422017
0.408761, 0.149267, 0.865468, -0.343980, 0.076860, -0.719600, 0.170790, -0.435610, -1.416414
0.397659, 0.050935, 0.897615, -0.342300, 0.080080, -0.718760, 0.056684, -0.416437, -1.406433
0.447313, -0.047336, 0.839360, -0.340620, 0.092400, -0.717220, -0.056336, -0.488978, -1.371351
0.412726, 0.001159, 0.924272, -0.343560, 0.091280, -0.719040, 0.001254, -0.419974, -1.376557
0.417972, 0.001159, 0.887672, -0.336420, 0.102060, -0.718340, 0.001306, -0.440067, -1.341700
0.401807, -0.011224, 0.897798, -0.336420, 0.102060, -0.718340, -0.012501, -0.420783, -1.341700
0.392962, -0.024461, 0.903166, -0.329280, 0.109620, -0.723100, -0.027077, -0.410255, -1.314878
0.321409, 0.127307, 0.940193, -0.334460, 0.109480, -0.725760, 0.134587, -0.326629, -1.319905
0.450790, 0.069906, 0.924089, -0.332640, 0.127400, -0.725200, 0.075505, -0.452734, -1.270483
0.353495, -0.022021, 0.851255, -0.338520, 0.124880, -0.724360, -0.025863, -0.393476, -1.282834
0.338062, -0.012993, 0.930006, -0.338520, 0.124880, -0.724360, -0.013970, -0.348624, -1.282834
0.282979, -0.001342, 0.949465, -0.341740, 0.137480, -0.721840, -0.001413, -0.289658, -1.253764
0.324154, -0.013237, 0.946659, -0.340480, 0.144620, -0.721700, -0.013982, -0.329875, -1.234584
0.338367, -0.001159, 0.941840, -0.344820, 0.144760, -0.726880, -0.001231, -0.344902, -1.238777
0.276513, 0.003050, 0.946964, -0.347760, 0.154840, -0.723240, 0.003221, -0.284099, -1.217350
0.351482, 0.006588, 0.956785, -0.347760, 0.154840, -0.723240, 0.006885, -0.352046, -1.217350
0.260043, -0.007991, 0.951356, -0.351960, 0.157780, -0.724920, -0.008399, -0.266813, -1.214815
0.237839, -0.003111, 0.954345, -0.354480, 0.166600, -0.718200, -0.003260, -0.244240, -1.196898
0.227530, 0.013908, 0.964349, -0.349580, 0.175700, -0.721560, 0.014421, -0.231681, -1.170518
0.228994, 0.007076, 0.964654, -0.355880, 0.175980, -0.713580, 0.007335, -0.233065, -1.177014
0.195810, 0.010492, 0.973804, -0.355880, 0.175980, -0.713580, 0.010774, -0.198420, -1.177014
0.167506, 0.001464, 0.980819, -0.363720, 0.184100, -0.716800, 0.001493, -0.169150, -1.167684
0.160125, 0.001159, 0.981185, -0.358820, 0.187180, -0.714000, 0.001181, -0.161769, -1.155426
0.159454, 0.005124, 0.979782, -0.360780, 0.187880, -0.716520, 0.005230, -0.161328, -1.156128
0.143594, -0.004819, 0.984235, -0.359660, 0.201600, -0.709940, -0.004896, -0.144870, -1.125355
0.132309, -0.027511, 0.985455, -0.359660, 0.201600, -0.709940, -0.027910, -0.133412, -1.125355
0.119560, -0.027694, 0.988688, -0.359240, 0.202860, -0.715680, -0.028004, -0.120297, -1.122193
0.075579, -0.014945, 0.988810, -0.363160, 0.202720, -0.707140, -0.015113, -0.076277, -1.127121
0.075396, -0.001708, 0.980087, -0.359800, 0.214340, -0.706300, -0.001743, -0.076777, -1.098980
0.088267, 0.014762, 0.991494, -0.361620, 0.215740, -0.703500, 0.014888, -0.088780, -1.098336
0.081679, 0.002318, 0.987468, -0.361620, 0.215740, -0.703500, 0.002347, -0.082527, -1.098336
0.067710, -0.008723, 0.994178, -0.359240, 0.218120, -0.707280, -0.008774, -0.067999, -1.090571
0.058133, -0.007259, 0.997594, -0.359100, 0.222180, -0.702240, -0.007276, -0.058206, -1.082180
0.048068, -0.007503, 0.995520, -0.364560, 0.223580, -0.700700, -0.007537, -0.048245, -1.086114
0.034404, -0.010736, 0.997655, -0.361340, 0.229320, -0.704480, -0.010761, -0.034469, -1.070746
0.019154, -0.010309, 1.002596, -0.361340, 0.229320, -0.704480, -0.010282, -0.019101, -1.070746
0.019276, -0.018788, 0.990823, -0.359520, 0.236040, -0.701120, -0.018960, -0.019449, -1.055286
-0.018971, -0.023058, 1.024739, -0.356300, 0.238700, -0.700280, -0.022498, 0.018506, -1.045980
-0.036966, -0.017446, 1.030351, -0.352940, 0.243460, -0.694820, -0.016930, 0.035857, -1.032395
-0.010309, -0.018849, 1.001925, -0.349720, 0.235060, -0.696080, -0.018811, 0.010287, -1.044466
-0.010492, -0.023790, 0.997045, -0.349720, 0.235060, -0.696080, -0.023856, 0.010520, -1.044466
-0.009943, -0.023302, 0.994117, -0.346920, 0.235200, -0.692160, -0.023436, 0.009999, -1.040462
-0.010309, -0.022143, 0.995886, -0.343140, 0.237160, -0.696500, -0.022231, 0.010349, -1.031487
-0.008906, -0.022265, 1.000644, -0.347900, 0.231700, -0.694820, -0.022247, 0.008898, -1.048708
-0.009699, -0.016226, 0.997289, -0.343560, 0.234640, -0.694680, -0.016269, 0.009724, -1.037044
-0.013298, -0.021655, 0.997777, -0.343560, 0.234640, -0.694680, -0.021700, 0.013324, -1.037044
-0.018849, -0.019032, 0.997411, -0.345520, 0.235760, -0.692860, -0.019079, 0.018892, -1.037475
-0.012505, -0.006649, 0.998753, -0.346920, 0.234220, -0.699860, -0.006657, 0.012520, -1.042400
-0.018849, -0.021899, 0.997655, -0.340760, 0.244160, -0.700700, -0.021947, 0.018887, -1.014521
-0.016531, -0.023851, 0.996496, -0.349020, 0.238140, -0.695100, -0.023930, 0.016583, -1.037491
-0.016287, -0.023973, 0.997533, -0.349020, 0.238140, -0.695100, -0.024028, 0.016321, -1.037491
-0.019520, -0.026535, 0.997594, -0.350140, 0.238280, -0.693840, -0.026593, 0.019558, -1.038709
-0.020374, -0.021594, 0.999729, -0.356720, 0.241360, -0.690900, -0.021596, 0.020372, -1.041392
-0.017812, -0.023180, 0.997411, -0.362880, 0.243880, -0.689780, -0.023236, 0.017852, -1.044514
-0.018483, -0.023302, 0.998204, -0.364560, 0.252700, -0.692300, -0.023340, 0.018509, -1.030123
-0.015921, -0.011895, 1.000705, -0.361200, 0.252700, -0.691460, -0.011886, 0.015907, -1.025780
-0.018971, -0.023729, 0.997960, -0.361200, 0.246400, -0.691460, -0.023773, 0.019002, -1.037587
-0.018361, -0.030744, 0.996435, -0.361060, 0.246820, -0.694960, -0.030844, 0.018416, -1.036613
-0.019093, -0.030622, 0.996679, -0.362320, 0.255080, -0.691320, -0.030714, 0.019145, -1.022828
-0.021350, -0.030988, 0.999180, -0.362880, 0.245280, -0.688800, -0.031003, 0.021354, -1.041861
-0.018666, -0.028731, 0.994971, -0.363300, 0.247940, -0.693280, -0.028868, 0.018750, -1.037385
-0.020984, -0.029585, 1.000156, -0.363300, 0.247940, -0.693280, -0.029572, 0.020968, -1.037385
-0.026352, -0.033184, 0.996923, -0.363300, 0.243320, -0.693280, -0.033274, 0.026413, -1.046112
-0.026047, -0.037515, 0.993873, -0.364000, 0.242340, -0.692020, -0.037728, 0.026183, -1.048865
-0.020557, -0.026962, 0.997350, -0.362180, 0.249060, -0.689360, -0.027027, 0.020601, -1.033844
-0.021960, -0.028182, 1.000827, -0.363160, 0.242620, -0.697340, -0.028151, 0.021930, -1.047266
-0.023790, -0.033550, 1.001864, -0.363160, 0.242620, -0.697340, -0.033475, 0.023728, -1.047266
-0.020496, -0.040321, 0.997411, -0.358680, 0.241640, -0.698320, -0.040404, 0.020530, -1.043395
-0.021350, -0.037515, 1.003267, -0.355880, 0.242760, -0.692020, -0.037375, 0.021262, -1.037608
-0.024644, -0.041297, 1.001986, -0.357280, 0.233380, -0.689640, -0.041192, 0.024569, -1.057616
-0.016775, -0.052521, 1.001437, -0.352940, 0.234780, -0.691180, -0.052398, 0.016726, -1.049251
-0.024949, -0.057096, 1.000644, -0.352940, 0.234780, -0.691180, -0.056997, 0.024887, -1.049251
-0.037698, -0.075884, 0.996008, -0.354900, 0.233800, -0.688800, -0.076041, 0.037722, -1.053725
-0.036112, -0.085522, 0.990945, -0.358680, 0.236880, -0.691740, -0.086090, 0.036291, -1.052580
-0.010797, -0.058682, 0.992043, -0.359240, 0.235200, -0.685720, -0.059084, 0.010864, -1.056563
-0.013115, -0.068076, 0.986492, -0.356720, 0.225540, -0.686140, -0.068899, 0.013262, -1.072443
-0.030073, -0.078568, 0.996008, -0.356720, 0.225540, -0.686140, -0.078720, 0.030091, -1.072443
-0.040016, -0.096380, 0.998265, -0.359380, 0.229040, -0.683480, -0.096249, 0.039879, -1.068837
-0.019825, -0.100650, 0.990518, -0.358820, 0.229740, -0.679840, -0.101266, 0.019910, -1.066745
-0.020191, -0.104188, 0.995276, -0.364000, 0.218540, -0.681520, -0.104303, 0.020174, -1.095544
-0.024583, -0.108214, 0.992226, -0.363580, 0.224000, -0.681940, -0.108632, 0.024625, -1.084076
-0.026474, -0.104676, 1.002718, -0.363580, 0.224000, -0.681940, -0.104016, 0.026254, -1.084076
-0.029402, -0.116205, 0.996862, -0.367500, 0.220080, -0.681380, -0.116047, 0.029288, -1.096667
-0.016653, -0.119682, 0.988444, -0.370580, 0.215040, -0.680260, -0.120495, 0.016724, -1.110453
-0.036112, -0.134017, 0.991799, -0.369180, 0.222040, -0.675500, -0.134312, 0.036067, -1.094768
-0.003233, -0.123952, 0.991799, -0.371840, 0.217000, -0.673260, -0.124332, 0.003235, -1.107984
-0.012017, -0.138287, 0.993568, -0.371840, 0.217000, -0.673260, -0.138294, 0.011979, -1.107984
-0.024705, -0.148535, 0.997350, -0.374920, 0.214200, -0.677880, -0.147843, 0.024496, -1.117180
-0.022631, -0.165371, 0.987468, -0.371560, 0.218540, -0.668920, -0.165930, 0.022600, -1.104571
-0.026840, -0.170861, 0.995581, -0.380240, 0.213220, -0.670740, -0.169964, 0.026564, -1.125186
-0.030561, -0.176229, 0.995886, -0.381920, 0.211400, -0.663600, -0.175144, 0.030209, -1.130705
-0.026413, -0.185013, 0.972950, -0.381920, 0.211400, -0.663600, -0.187913, 0.026663, -1.130705
0.011468, -0.190808, 0.970266, -0.385420, 0.218120, -0.662200, -0.194177, -0.011597, -1.121256
0.016897, -0.191357, 0.974170, -0.387100, 0.208320, -0.663460, -0.193961, -0.017018, -1.142542
-0.012566, -0.213012, 0.958432, -0.387520, 0.213500, -0.657720, -0.218696, 0.012798, -1.132682
-0.026169, -0.242170, 0.970144, -0.389760, 0.207060, -0.656600, -0.244624, 0.026165, -1.147912
-0.038308, -0.225456, 0.998631, -0.389760, 0.207060, -0.656600, -0.222043, 0.037401, -1.147912
-0.022265, -0.221735, 0.996496, -0.397460, 0.206640, -0.657020, -0.218948, 0.021806, -1.156805
-0.010004, -0.184586, 1.006195, -0.398860, 0.207200, -0.650300, -0.181432, 0.009779, -1.157136
-0.013237, -0.296399, 0.950868, -0.400260, 0.197540, -0.649460, -0.302169, 0.013289, -1.177789
0.002501, -0.250710, 0.970449, -0.400400, 0.202160, -0.647640, -0.252817, -0.002495, -1.168690
-0.036295, -0.281515, 0.953430, -0.400400, 0.202160, -0.647640, -0.287108, 0.036493, -1.168690
-0.039711, -0.294142, 0.959408, -0.403760, 0.198520, -0.648200, -0.297489, 0.039552, -1.179278
-0.058804, -0.319335, 0.941962, -0.403620, 0.197960, -0.647360, -0.326851, 0.059053, -1.180259
-0.028731, -0.291031, 0.961787, -0.404740, 0.193900, -0.640080, -0.293835, 0.028584, -1.189480
-0.017202, -0.274256, 0.961970, -0.412300, 0.189560, -0.640920, -0.277730, 0.017195, -1.205304
-0.020130, -0.350201, 0.934032, -0.412300, 0.189560, -0.640920, -0.358713, 0.020177, -1.205304
-0.014884, -0.329034, 0.947818, -0.409220, 0.194460, -0.637980, -0.334133, 0.014834, -1.192637
-0.028304, -0.368806, 0.951722, -0.413840, 0.194740, -0.630700, -0.369697, 0.027723, -1.196420
-0.016043, -0.358802, 0.945195, -0.415520, 0.191940, -0.634340, -0.362803, 0.015867, -1.203518
-0.015616, -0.345565, 0.958249, -0.416640, 0.198240, -0.628740, -0.346105, 0.015329, -1.192140
-0.027450, -0.364048, 0.939827, -0.421540, 0.198240, -0.621320, -0.369559, 0.027229, -1.196660
-0.028304, -0.337452, 0.961909, -0.421540, 0.194740, -0.621320, -0.337401, 0.027759, -1.203480
-0.016165, -0.359229, 0.930372, -0.425460, 0.193900, -0.624120, -0.368478, 0.016207, -1.208627
-0.002806, -0.354044, 0.942572, -0.419020, 0.198380, -0.621880, -0.359310, 0.002787, -1.194073
-0.013603, -0.370087, 0.942206, -0.424480, 0.192220, -0.618940, -0.374274, 0.013437, -1.211036
-0.040016, -0.388692, 0.940925, -0.429240, 0.199360, -0.618100, -0.391744, 0.039286, -1.201442
-0.018178, -0.367708, 0.936289, -0.429240, 0.199360, -0.618100, -0.374223, 0.018069, -1.201442
-0.030195, -0.388814, 0.929823, -0.431200, 0.191940, -0.615160, -0.396062, 0.029951, -1.217450
-0.027877, -0.395890, 0.925614, -0.435960, 0.190260, -0.612920, -0.404160, 0.027684, -1.224746
0.021838, -0.403576, 0.907497, -0.437360, 0.194600, -0.612500, -0.418449, -0.021984, -1.217606
-0.001586, -0.401502, 0.918355, -0.440300, 0.188440, -0.615440, -0.412156, 0.001582, -1.231853
-0.007564, -0.412238, 0.913414, -0.440300, 0.188440, -0.615440, -0.423947, 0.007548, -1.231853
-0.007747, -0.423645, 0.907314, -0.438620, 0.188160, -0.611660, -0.436837, 0.007736, -1.231008
